"time","S","V1","V2","E","Ev","I1","I2","I3","I4","Ia","Rc","Rcp","Ra","BH","BL","CDc","CInc","CRD","CRInc","temperature","rainfall","n","beta_e","beta_e0","lam_e","lam_h","u","P","rho1.rho1","rho2.rho2","HYG","SAN","CWA","e_inc","h_inc","I","R"
50,17689071.5195571,0,0,770.841282419311,0,19.7824760310017,50.6539166648844,183.563674015788,57.9209833956985,273.707810677279,2447.7789082067,16.6244537464286,7085.53994096369,25290263985.1599,8058378099.20146,22.0669968117148,11907.9826047409,7.72344888410018,637.663648336644,21.6885740056358,121717.305913303,0.267518481067715,1.9834346093557e-05,0.00019,1.9809763276726e-05,4.3999975145729e-06,26716667317.0554,17699977.9330032,0,0,1,1,1,350.416319387502,77.8318707211534,585.628860784651,9549.94330291682
51,17688671.9744531,0,0,814.564630000906,0,20.9242623941099,53.5768360644464,194.154928052168,61.2741959878629,289.404386990091,2527.28351723916,17.3298383426383,7326.72159479832,26755190531.4713,8349847175.51986,22.7913569744429,12348.0117187672,7.976974941055,658.656516598408,21.7085305200573,124023.615188939,0.271655195740516,2.11762974279035e-05,0.00019,2.11509664655266e-05,4.39999765065738e-06,28258563139.374,17699977.208643,0,0,1,1,1,374.132507751359,77.8301151308429,619.334609488678,9871.33495038012
52,17688249.6575037,0,0,860.132017710953,0,22.1224599427943,56.6448317307885,205.272620860474,64.8039480213975,305.797526228777,2611.39520444941,18.0583016755104,7582.55822029478,28296853860.3595,8646658258.3867,23.5573653607896,12812.209919739,8.24507787627637,680.8563517244,21.728572772809,126418.305260974,0.275809682805892,2.25696740974854e-05,0.00019,2.25436020574165e-05,4.39999777865372e-06,29876729471.9029,17699976.4426346,0,0,1,1,1,398.756861370998,77.8282592012887,654.641386784231,10212.0117264197
53,17687803.7485494,0,0,907.529128507431,0,23.3766938119479,59.8569442254408,216.913276247744,68.5091433087684,322.882039302855,2700.34589884855,18.811189562811,7853.66011030843,29914775026.515,8947504011.40265,24.3670264437215,13301.4814256833,8.52845925530251,704.321341905196,21.7486946588267,128900.646683611,0.279980676766839,2.40140516662712e-05,0.00019,2.39872428011725e-05,4.39999789879373e-06,31570660115.2306,17699975.6329735,0,0,1,1,1,424.281643135943,77.8262993278933,691.538096896757,10572.8171987198
54,17687333.4387114,0,0,956.741065313131,0,24.6865711933545,63.2121678641261,229.073250072121,72.3886267885886,340.652536688105,2794.36593341427,19.5899135233877,8140.62889271687,31608449468.7587,9251213811.37607,25.222331023825,13816.7225740682,8.82781585833876,729.109279132153,21.7688900487888,131469.883311609,0.28416690709819,2.55089901628614e-05,0.00019,2.54814462677712e-05,4.39999801138254e-06,33339824596.836,17699974.777669,0,0,1,1,1,450.698836638677,77.82423195699,730.013152606296,10954.5847396545
55,17686837.9306205,0,0,1007.75236337375,0,26.0516814302533,66.709450993471,241.748731287179,76.4411807536165,359.103464686753,2893.68397604544,20.3959502551779,8444.05732504771,33377345275.5453,9556756624.4622,26.1252555977609,14358.8215438024,9.14383945921632,755.277540849047,21.7891527909841,134125.232530599,0.288367098633635,2.70540342145082e-05,0.00019,2.70257550021518e-05,4.39999811677306e-06,35183668307.0162,17699973.8747444,0,0,1,1,1,478.000148675716,77.8220535864005,770.054509151273,11358.1372513483
56,17686316.4386429,0,0,1060.54699804583,0,27.4715962092133,70.3476965054122,254.935743833643,80.665533410052,378.229040540968,2998.52694874405,21.230841095943,8764.5291969656,35220907138.8649,9863236826.38044,27.0777617311478,14928.6580795647,9.47721660590173,782.883071734825,21.8094767131848,136865.885495489,0.292579971954143,2.86487131858263e-05,0.00019,2.86196966498214e-05,4.39999821534644e-06,37101612755.486,17699972.9222383,0,0,1,1,1,506.177011326709,77.8197607660812,811.649610499288,11784.2869868056
57,17685768.1891014,0,0,1115.10838890943,0,28.9458698778523,74.1257626492683,268.630149587339,85.0603628266037,398.023231292834,3109.1199516018,22.09619145671,9102.61919494644,37138558128.8124,10169885626.4944,28.0817954322873,15527.1032190333,9.82862840130055,811.982365518451,21.8298556245275,139691.007376834,0.296804243777689,3.0292541322153e-05,0.00019,3.02627840710074e-05,4.39999830749706e-06,39093055998.0645,17699971.9182046,0,0,1,1,1,535.220583836667,77.8173500988316,854.785376233897,12233.8353380049
58,17685192.4202588,0,0,1171.41940568241,0,30.4740401255639,78.0424647778141,282.827654694864,89.6242921646589,418.479820784741,3225.68623595676,22.9936690326899,9458.89287105153,39129697405.215,10476051904.8238,29.1392868635778,16155.0191981689,10.1987504022522,842.631456582871,21.8502833173983,142599.737615143,0.301038627350157,3.19850178975139e-05,0.00019,3.19545154565687e-05,4.39999839362111e-06,41157373561.5889,17699970.8607131,0,0,1,1,1,565.121754545553,77.8148182400192,899.448272547642,12707.572776041
59,17684588.3833011,0,0,1229.46235829291,0,32.0556267465943,82.0965722010773,297.523798193053,94.3558852503916,439.592399717334,3348.44701507553,23.9250071238013,9833.90588753781,41193698254.7859,10781190120.0145,30.2521487017135,16813.2586121979,10.5882520455997,874.885872395651,21.8707535693241,145591.190183007,0.305281832837287,3.37256273671487e-05,0.00019,3.3694374440463e-05,4.39999847410833e-06,43293916777.1293,17699969.7478513,0,0,1,1,1,595.871142812412,77.8121619017589,945.62428210845,13206.2779097371
60,17683955.3417033,0,0,1289.2190417234,0,33.6901330069623,86.2868117109938,312.71396481087,99.2536582932549,461.354319503876,3477.62151865469,24.8919996319782,10228.2045726764,43329913403.8675,11084837976.3823,31.4222766632631,17502.6647753141,10.9977968321421,908.800648714763,21.8912601448679,148664.453854996,0.309532567717585,3.55138395245512e-05,0.00019,3.5481830188678e-05,4.39999854933654e-06,45502014623.9501,17699968.5777233,0,0,1,1,1,627.459100498482,77.8093778500267,993.298887325956,13730.718090963
61,17683292.5716887,0,0,1350.67069768407,0,35.3770460966126,90.6118686863583,328.39338892473,104.316074672308,483.758753082438,3613.4268910336,25.8965017639921,10642.3255407165,45537672627.8894,11386619525.8984,32.6515485881117,18224.071276148,11.4280420058391,944.43030299779,21.911796797528,151818.592485224,0.31378953717603,3.73491096629757e-05,0.00019,3.73163375680768e-05,4.39999861966764e-06,47780974337.2712,17699967.3484514,0,0,1,1,1,659.875714920201,77.8064629066095,1042.45713146245,14281.6489335141
62,17682599.3626384,0,0,1413.79802783942,0,37.1158365341163,95.0703856150381,344.557149248477,109.541543451086,506.798685387204,3756.07809267111,26.9404303077602,11076.7953869807,47816282036.6897,11686227430.2204,33.9418235802221,18978.3015594581,11.8796382530777,981.828809458557,21.9323572716412,155052.645292508,0.318051444498485,3.92308787413592e-05,0.00019,3.91973372605908e-05,4.39999868544518e-06,50130080610.9887,17699966.0581764,0,0,1,1,1,693.110810861244,77.8034139508626,1093.08360023592,14859.8139099596
63,17681875.0172718,0,0,1478.5812121346,0,38.9059581710454,99.6609621235861,361.200168959899,114.928425328539,530.46686334126,3905.78782941634,28.0257627919666,11532.1306045109,50165026810.7021,11983407534.1893,35.2949414414861,19766.1686800291,12.3532295045201,1021.04958262665,21.9529353042878,158365.627153035,0.322316991466694,4.11585735546113e-05,0.00019,4.11242558901467e-05,4.3999987469931e-06,52548595601.87,17699964.7050585,0,0,1,1,1,727.153952827876,77.8002279204843,1145.16237792433,15465.9441967192
64,17681118.8515037,0,0,1544.99990783513,0,40.7468491800446,104.382157479409,378.317224744491,120.475029336798,554.75586159543,4062.76654934763,29.1545352468433,12008.8376589419,52583169651.7247,12277956596.0487,36.7127225951321,20588.4753155113,12.8494529082962,1062.1454751099,21.9735246271998,161756.528900437,0.326584878753729,4.3131606908218e-05,0.00019,4.3096506192675e-05,4.39999880461512e-06,55035760264.5236,17699963.2872774,0,0,1,1,1,761.994448077252,77.7969018108741,1198.67712233617,16100.7587435363
65,17680330.1950537,0,0,1613.03324548277,0,42.6379314957388,109.232489175589,395.902941682195,126.179613378808,579.658056654471,4227.22230543379,30.3288433180572,12507.4125527105,55069951035.6776,12569712622.9123,38.1969669164978,21446.0131874944,13.3689384207742,1105.1687436665,21.99411896867,165224.317633193,0.330853806319779,4.51493777971065e-05,0.00019,4.51134871697524e-05,4.39999885859483e-06,57590793597.123,17699961.8030331,0,0,1,1,1,797.621349411542,77.7934326778162,1253.6110323868,16764.9637014623
66,17679508.3914504,0,0,1682.65984764848,0,44.5786111160848,114.210433712222,413.95179608962,132.040386714958,605.165617620839,4399.3607207762,31.5508406903557,13028.3408418082,57624590333.9957,12858546220.8232,39.7494534402609,22339.5629585952,13.9123087040913,1150.17104069491,22.0147120554624,168767.937029262,0.335122473808153,4.72112715887176e-05,0.00019,4.71745842498538e-05,4.39999890919611e-06,60212893048.6368,17699960.2505465,0,0,1,1,1,834.023458108473,77.7898176375051,1309.94684525372,17459.2524032748
67,17678652.798165,0,0,1753.85782733654,0,46.5682785037632,119.314427612432,432.4581191916,138.05550849281,631.270533974729,4579.38493600736,32.8227381031782,13572.0975258502,60246285122.607,13144357983.2022,41.3719398849784,23269.8940286584,14.4801789597424,1197.20340042836,22.0352976147233,172386.307667847,0.339389580941382,4.93166602102281e-05,0.00019,4.92791694712098e-05,4.39999895666384e-06,62901235061.1691,17699958.6280601,0,0,1,1,1,871.189327263451,77.7860538671484,1367.66686777533,18184.3051999608
68,17677762.7869626,0,0,1826.60479411512,0,48.6063084219145,124.542867012417,451.416095645803,144.223089162193,657.96459741951,4767.49551470848,34.1468032593515,14139.1468058219,62934211830.1103,13427072161.5388,43.0661618488785,24237.7641565756,15.0731566471075,1246.3162155931,22.0558693758919,176078.327358201,0.343653827917297,5.14649023398687e-05,0.00019,5.14266016582015e-05,4.39999900122482e-06,65654974848.2724,17699956.9338381,0,0,1,1,1,909.107265053302,77.7821386065246,1426.75295766184,18940.7891237897
69,17676837.7439756,0,0,1900.87786293864,0,50.6920602806021,129.894108546428,470.819766748515,150.541190718138,685.239413182004,4963.89039921278,35.5253595804146,14729.9420307841,65687525830.2955,13706633324.0207,44.8338324192961,25243.9193039026,15.6918413467536,1297.55922606405,22.0764210726106,179842.87147536,0.347913915804962,5.36553436022763e-05,0.00019,5.36162266102748e-05,4.3999990430888e-06,68473246863.1201,17699955.1661676,0,0,1,1,1,947.765338234053,77.7780691583285,1487.18653947569,19729.3577895773
70,17675877.0698922,0,0,1976.65365899371,0,52.8248783093647,135.366469789072,490.663032038197,157.007827291135,713.086401688586,5168.76484630922,36.9607854469857,15344.9255663114,68505361700.8919,13983003289.836,46.6766416162812,26289.0933881991,16.3368245656984,1350.98150271106,22.0969464446334,183678.793302719,0.352168546940336,5.58873167678229e-05,0.00019,5.58473772954951e-05,4.39999908244949e-06,71355165031.5518,17699953.3233584,0,0,1,1,1,987.151375751059,77.7738428890156,1548.94860911635,20550.6511980676
71,17674880.1801452,0,0,2053.9083267505,0,55.0040916848292,140.958229585331,510.939650494864,163.620965749099,741.496798458014,5382.31136207928,38.4555134360761,15984.5286606914,71386833488.0314,14256158044.1029,48.5962558288047,27374.0080348658,17.0086895400816,1406.63143103031,22.1174392397331,187584.924381329,0.356416425321561,5.81601419558608e-05,0.00019,5.81193740477975e-05,4.39999911948567e-06,74299822924.7317,17699951.4037442,0,0,1,1,1,1027.25297243986,77.7694572296536,1612.01973597214,21405.2955362067
72,17673846.5050866,0,0,2132.61753451222,0,57.2290147630029,146.66762864279,531.643242683956,170.378526107732,770.461659554926,5604.71963971784,40.0120294922033,16649.171320686,74331034882.491,14526085918.2857,50.5943172744079,28499.3723406809,17.7080110460428,1464.55669545587,22.1378932156059,191560.074865824,0.360656257003731,6.04731268418203e-05,0.00019,6.04315247715094e-05,4.39999915436223e-06,77306294072.6877,17699949.4056827,0,0,1,1,1,1068.05749287999,77.7649096767087,1676.38007175241,22293.902989896
73,17672775.4901587,0,0,2212.75648309795,0,59.4989472436495,152.492869955388,552.767292294901,177.278382231675,799.971862054903,5836.17649746199,41.6328720873124,17339.2621913959,77337039527.4652,14792785410.1803,52.6724434622242,29665.8826396596,18.4353552117785,1524.80426376856,22.1583021417725,195603.033886858,0.364886750493044,6.28255668680988e-05,0.00019,6.2783125148431e-05,4.39999918723122e-06,80373632186.566,17699947.3275565,0,0,1,1,1,1109.55207531876,77.7601977928181,1742.00935378052,23217.0715609452
74,17671666.5960728,0,0,2294.29991350518,0,61.8131743650005,158.432119302008,574.30514794811,184.318362332648,830.018107349802,6076.86581522304,43.3206313983964,18055.1984291208,80403901234.6529,15056263644.5768,54.8322266432057,30874.2222634199,19.191279325122,1587.42037113391,22.1786598014764,199712.569919949,0.369106617140201,6.52167454586756e-05,0.00019,6.51734588502654e-05,4.39999921823281e-06,83500871421.6507,17699945.1677734,0,0,1,1,1,1151.72363571476,77.7553192075913,1808.88691129757,24175.3848757422
75,17670519.2988245,0,0,2377.22211593197,0,64.1709672843573,164.483506221126,596.250026727404,191.4962500302,860.590926871672,6326.96850308761,45.0779479551777,18797.3656978283,83530654446.4017,15316535169.6888,57.0752335351789,32125.0614408068,19.9763317373126,1652.45051211163,22.1989599935771,203887.431160611,0.373314571532943,6.76459342373883e-05,0.00019,6.76017977554708e-05,4.39999924749623e-06,86687026891.4341,17699942.9247665,0,0,1,1,1,1194.55887187328,77.7502716176956,1876.99167713476,25169.4121488711
76,17669333.0900296,0,0,2461.49693501447,0,66.5715830722348,170.64512399803,618.59501413569,198.809784511804,891.680680550415,6586.66240760587,46.9075123524846,19566.1379246392,86716314306.8378,15573620610.353,59.4030045134239,33419.0569243092,20.7910515796984,1719.93941716204,22.2191965344396,208126.345905667,0.377509331887598,7.01123932498027e-05,0.00019,7.00674021691014e-05,4.39999927514064e-06,89931094659.9009,17699940.5969955,0,0,1,1,1,1238.04426767892,77.7450527883487,1946.30218626817,26199.7078445975
77,17668107.477006,0,0,2547.09778000712,0,69.0142650203424,176.915030453676,641.333066954165,206.256661387069,923.277561483976,6856.12226653551,48.812064094087,20361.8772448146,89959877033.8087,15827545705.0805,61.8170532171063,34756.8518317065,21.6359686259872,1789.93104121452,22.2393632598174,212428.022940623,0.381689620439528,7.26153711886105e-05,0.00019,7.25695210470919e-05,4.39999930127591e-06,93232052157.5387,17699938.1829468,0,0,1,1,1,1282.16609741487,77.7396605536943,2016.79658529923,27266.8115754442
78,17666841.9828058,0,0,2633.99763403271,0,71.4982429923578,183.291248843108,664.457016498625,213.834533590736,955.371601849546,7135.51967515411,50.7943903397194,21184.9339846888,93260320310.6136,16078340672.4412,64.3188662550153,36139.0755353836,22.5116031892554,1862.46855511705,22.2594540267306,216791.151932983,0.385854163832343,7.51541056224847e-05,0.00019,7.5107392224781e-05,4.39999932600346e-06,96588858655.1989,17699935.6811337,0,0,1,1,1,1326.91043017582,77.734092816955,2088.45264377437,28371.2480501826
79,17665536.1466609,0,0,2722.16905856337,0,74.0227333467832,189.771767659893,687.959567912263,221.54101148667,987.952669074732,7425.02296799314,52.8573258534248,22035.6463349883,96616603335.7805,16326039127.271,66.9099021860968,37566.3431861652,23.4184657651339,1937.59431604832,22.279462715337,221214.403831388,0.390001693505783,7.77278232283235e-05,0.00019,7.76802426473621e-05,4.39999934941686e-06,100000455159.951,17699933.0900978,0,0,1,1,1,1372.26313436837,77.7283475524081,2161.24774948034,29513.5266288349
80,17664189.5236704,0,0,2811.5842093158,0,76.5869396298411,196.354542410735,711.833306597915,229.373664592393,1021.01047801593,7724.79725485657,55.0037507404844,22914.3405915619,100027667570.105,16570677829.9907,69.5915918241184,39039.2559066205,24.3570571384414,2015.34987634115,22.2993832307962,225696.431270462,0.394130946082131,8.03357400268119e-05,0.00019,8.02872886059168e-05,4.39999937160252e-06,103465765351.155,17699930.4084082,0,0,1,1,1,1418.20988227654,77.7224228040179,2235.15893124681,30694.1415971589
81,17662801.685156,0,0,2902.21483946783,0,79.1900526085967,203.037495700524,736.07069852627,237.330021705661,1054.53459116917,8035.00432186845,57.2365901575161,23821.3308954434,103492436792.174,16812296188.0599,72.3653373827595,40558.4003961367,25.3278680839658,2095.77595866842,22.3192095051263,230235.868981228,0.398240663751052,8.29770616212298e-05,0.00019,8.2927735975852e-05,4.39999939264031e-06,106983695625.199,17699927.6346626,0,0,1,1,1,1464.73615474045,77.7163166870125,2310.16285971022,31913.5718074694
82,17661372.2190025,0,0,2994.03230793546,0,81.8312502913314,209.818517289281,760.664090446592,245.407571508167,1088.51441442857,8355.80253297533,59.5588138792127,24756.9189871354,107009817367.862,17050935238.0326,75.2325116274558,42124.3485436003,26.3313790696095,2178.9124314234,22.338935499052,234831.334206985,0.402329594652734,8.56509834394323e-05,0.00019,8.56007804568616e-05,4.39999941260404e-06,110553135123.319,17699924.7674884,0,0,1,1,1,1511.82724588575,77.7100273893922,2386.23584396394,33172.2803339899
83,17659900.7294002,0,0,3087.00759399403,0,84.5096985653904,216.695465723674,785.60571579837,253.603763860678,1122.93921073687,8687.34685629227,61.9734342735217,25721.3944024259,110578698806.832,17286637803.5226,78.1944580951112,43737.6575769086,27.3680603332889,2264.79831507992,22.3585552038444,239481.427124509,0.40639649325921,8.83566909789307e-05,0.00019,8.83056078193117e-05,4.399999431562e-06,114172956593.201,17699921.8055419,0,0,1,1,1,1559.46826793839,77.7035531708023,2463.35385468498,34470.7146929916
84,17658386.8370612,0,0,3181.11130437183,0,87.2245513593004,223.666168754213,810.887696225098,261.916010400053,1157.79810133039,9029.78879279089,64.4835055846714,26715.0343175307,114197954023.418,17519448217.7256,81.2524904777108,45398.8697899845,28.4383716671988,2353.47176429694,22.3780626431515,244184.731270449,0.410440120753771,9.10933600549978e-05,0.00019,9.10413941522931e-05,4.3999994495774e-06,117842016608.146,17699918.7475095,0,0,1,1,1,1607.64415612655,77.6968923634939,2541.49252806906,35809.3066159062
85,17656830.1795561,0,0,3276.31368077212,0,89.9749507074306,230.728423503717,836.502042187407,270.341685204263,1193.08006265423,9383.27627770086,67.0921234527943,27738.1033059826,117866439633.542,17749411429.7067,84.4078917733876,47108.5121565583,29.5427621206857,2444.97004327583,22.3974518748183,248939.813972801,0.41445924540831,9.38601570517223e-05,0.00019,9.38073061127015e-05,4.3999994667088e-06,121559155654.462,17699915.5921082,0,0,1,1,1,1656.3396736336,77.6900433738145,2620.62716425704,37188.4717071363
86,17655230.4110724,0,0,3372.58461398511,0,92.7600273337047,237.879997962314,862.440658381848,278.878126096563,1228.77393788242,9747.9537053318,69.8024230192564,28790.8535231236,121582996516.243,17976573159.1438,87.661914494307,48867.0964709239,30.6816700730074,2539.32953177788,22.4167169926969,253745.226787311,0.418452642958522,9.66562391759364e-05,0.00019,9.66025011801989e-05,4.39999948301048e-06,125323198920.152,17699912.3380855,0,0,1,1,1,1705.5394166223,77.6830046811493,2700.73274765685,38608.6096514746
87,17653587.2027151,0,0,3469.89364644012,0,95.5789008214416,245.118631419567,888.695345304156,287.522634880656,1264.86844143771,10123.9618394224,72.6175783720506,29873.5244868992,125346449913.742,18200980167.5427,91.015779890475,50675.1189960347,31.8555229616663,2636.5857025926,22.4358521284458,258599.505938684,0.422419096976829,9.94807547139388e-05,0.00019,9.94261279152719e-05,4.39999949853278e-06,129132956524.072,17699908.9842201,0,0,1,1,1,1755.22781938056,77.6757748392512,2781.78395386353,40070.1039046937
88,17651900.2425196,0,0,3568.20999036226,0,98.4306798240784,252.442035016582,915.257801262354,296.272478882677,1301.35215430373,10511.4377833435,75.5408012851047,30986.3430784319,129155610110.92,18422679279.5178,94.4706776945837,52533.0603730356,33.0647371931043,2736.77311412056,22.4548514533173,263501.172766466,0.426357399242912,0.000102332843290935,0.00019,0.000102277326216212,4.39999951332245e-06,132987223801.679,17699905.5293223,0,0,1,1,1,1805.3891594402,77.6683524763026,2863.75514928942,41573.3216630606
